Source,Batch,Frame,Layer,LayerName,NumDims,Dimensions,RawTensorData
Source_1,Batch_7,Frame_6,Layer_0,output_cov/Sigmoid:0,3,4 34 60 ,RAW_DATA:0.000005 0.000008 0.000007 0.000005 0.000004 0.000004 0.000003 0.000003 0.000003 0.000003 0.000002 0.000002 0.000001 0.000001 0.000001 0.000001 0.000001 0.000002 0.000002 0.000005 0.000005 0.000008 0.000008 0.000007 0.000005 0.000006 0.000008 0.000017 0.000028 0.000045 0.000030 0.000033 0.000017 0.000010 0.000004 0.000018 0.000018 0.000009 0.000016 0.000013 0.000020 0.000015 0.000005 0.000003 0.000003 0.000003 0.000004 0.000004 0.000003 0.000004 0.000004 0.000005 0.000005 0.000005 0.000005 0.000003 0.000004 0.000008 0.000024 0.000024 0.000003 0.000010 0.000016 0.000011 0.000007 0.000007 0.000008 0.000005 0.000003 0.000002 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000004 0.000006 0.000009 0.000007 0.000008 0.000010 0.000006 0.000008 0.000003 0.000021 0.000021 0.000017 0.000023 0.000010 0.000011 0.000004 0.000007 0.000001 0.000005 0.000008 0.000009...[truncated_8160_elements]
Source_1,Batch_7,Frame_6,Layer_1,output_bbox/BiasAdd:0,3,16 34 60 ,RAW_DATA:0.614021 0.394050 0.691631 0.796956 0.815977 0.794626 0.507293 0.584340 0.591584 0.633361 0.822661 1.089623 1.239744 1.254047 1.147205 0.967095 0.898741 0.904534 0.758891 0.519317 0.528560 0.565029 0.568968 0.477140 0.403148 -0.270029 -0.304865 -0.044397 0.070994 0.152071 -0.079503 0.260404 0.424786 0.397648 0.674380 0.792279 0.767986 0.938852 1.260829 1.724552 1.799661 1.106033 0.513700 0.774776 0.851224 0.741855 0.621124 0.620796 0.618635 0.775047 0.582017 0.500561 0.526023 0.538897 0.528511 0.575088 0.622115 0.350730 0.320649 0.189112 0.355373 0.293649 0.745616 1.064580 1.139893 1.144025 1.173187 1.152044 1.204946 1.244328 1.334269 1.596650 1.793867 1.958571 1.770046 1.735007 1.347373 0.919380 0.567179 0.413107 0.170035 0.235813 0.411853 0.552364 0.940229 0.283336 0.267704 -0.044225 -0.221430 0.188141 -0.045573 0.276741 0.296811 0.352115 0.368583 0.580565 0.791476 0.863403 1.147812 1.412990...[truncated_32640_elements]
Source_0,Batch_8,Frame_6,Layer_0,output_cov/Sigmoid:0,3,4 34 60 ,RAW_DATA:0.000007 0.000004 0.000004 0.000003 0.000002 0.000001 0.000003 0.000001 0.000001 0.000002 0.000001 0.000001 0.000001 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000001 0.000001 0.000001 0.000002 0.000002 0.000010 0.000024 0.000007 0.000004 0.000001 0.000001 0.000000 0.000000 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000001 0.000007 0.000060 0.000069 0.000095 0.000120 0.000003 0.000001 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000001 0.000004 0.000007 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000001 0.000001 0.000001 0.000000 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000001 0.000006 0.000009 0.000004 0.000002 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001...[truncated_8160_elements]
Source_0,Batch_8,Frame_6,Layer_1,output_bbox/BiasAdd:0,3,16 34 60 ,RAW_DATA:0.365355 0.403244 0.899555 1.273544 1.441774 1.490641 1.601646 1.658329 1.759142 1.026798 0.344898 0.472495 0.528497 1.036001 1.308637 1.110362 0.952967 0.690048 0.600075 0.787493 1.012952 1.026721 0.914229 0.636897 0.368454 0.315870 0.257732 0.218421 0.219614 0.328530 0.429006 0.545811 0.438840 0.394185 0.378564 0.475605 0.497904 0.530133 0.561722 0.622336 0.647844 0.310313 -0.101987 -0.589534 -0.288333 0.105132 0.592526 1.250111 1.291200 1.100027 0.877712 0.826463 0.721506 0.714784 0.673987 0.685138 0.603946 0.189355 0.185225 0.129867 0.061271 0.398813 0.878840 1.332366 1.734617 2.038310 2.497445 2.104931 2.049968 2.099766 2.019631 1.882755 1.443911 1.703019 1.847168 2.352746 2.235623 1.630957 1.407913 1.639522 2.132837 2.194080 1.717083 1.591808 1.134763 0.540199 0.358040 0.289043 0.452614 0.690829 0.829279 0.767895 0.598475 0.499992 0.515924 0.605416 0.604413 0.700483 0.893697 0.988376...[truncated_32640_elements]
Source_1,Batch_8,Frame_7,Layer_0,output_cov/Sigmoid:0,3,4 34 60 ,RAW_DATA:0.000005 0.000008 0.000007 0.000005 0.000004 0.000004 0.000003 0.000003 0.000003 0.000003 0.000002 0.000002 0.000001 0.000001 0.000001 0.000001 0.000001 0.000002 0.000002 0.000005 0.000005 0.000008 0.000007 0.000006 0.000004 0.000005 0.000006 0.000017 0.000022 0.000038 0.000021 0.000026 0.000014 0.000009 0.000004 0.000016 0.000016 0.000009 0.000015 0.000013 0.000019 0.000015 0.000005 0.000003 0.000003 0.000003 0.000004 0.000004 0.000003 0.000004 0.000004 0.000005 0.000005 0.000005 0.000005 0.000003 0.000004 0.000008 0.000024 0.000024 0.000003 0.000010 0.000016 0.000011 0.000007 0.000007 0.000008 0.000005 0.000003 0.000002 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000004 0.000006 0.000009 0.000007 0.000007 0.000009 0.000005 0.000006 0.000002 0.000019 0.000017 0.000013 0.000017 0.000009 0.000010 0.000003 0.000006 0.000001 0.000004 0.000007 0.000009...[truncated_8160_elements]
Source_1,Batch_8,Frame_7,Layer_1,output_bbox/BiasAdd:0,3,16 34 60 ,RAW_DATA:0.614021 0.394050 0.691631 0.796956 0.815977 0.794626 0.507295 0.584344 0.591999 0.633653 0.826095 1.098407 1.249724 1.257703 1.165860 0.981304 0.919744 0.915835 0.762795 0.540341 0.556815 0.583399 0.543185 0.437132 0.347693 -0.265263 -0.301244 -0.035657 0.166060 0.153673 -0.082652 0.243960 0.441992 0.501752 0.686373 0.768661 0.726839 0.915573 1.227117 1.723187 1.813295 1.152703 0.544598 0.785610 0.860707 0.749117 0.622903 0.623624 0.621777 0.776494 0.581235 0.499129 0.525545 0.538804 0.528505 0.575087 0.622115 0.350730 0.320649 0.189112 0.355373 0.293649 0.745616 1.064580 1.139893 1.144024 1.173211 1.152265 1.205776 1.244947 1.335865 1.600616 1.802242 1.968980 1.781945 1.751095 1.359655 0.949284 0.593320 0.467173 0.260266 0.302639 0.425972 0.513001 0.903449 0.115638 0.272653 -0.055290 -0.215781 0.195960 -0.036600 0.270390 0.333831 0.337670 0.335728 0.583069 0.773926 0.853602 1.132283 1.409164...[truncated_32640_elements]
Source_0,Batch_9,Frame_7,Layer_0,output_cov/Sigmoid:0,3,4 34 60 ,RAW_DATA:0.000006 0.000004 0.000004 0.000003 0.000002 0.000001 0.000004 0.000002 0.000001 0.000002 0.000001 0.000001 0.000001 0.000000 0.000001 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000001 0.000001 0.000001 0.000002 0.000003 0.000011 0.000026 0.000008 0.000004 0.000001 0.000001 0.000000 0.000000 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000002 0.000022 0.000018 0.000035 0.000032 0.000002 0.000001 0.000001 0.000000 0.000001 0.000001 0.000000 0.000000 0.000000 0.000001 0.000004 0.000007 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000001 0.000001 0.000001 0.000000 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000001 0.000006 0.000009 0.000004 0.000002 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001...[truncated_8160_elements]
Source_0,Batch_9,Frame_7,Layer_1,output_bbox/BiasAdd:0,3,16 34 60 ,RAW_DATA:0.322382 0.402052 0.898263 1.277795 1.562783 1.593898 1.623516 1.765395 1.668454 0.799842 0.293833 0.403007 0.372048 0.666240 1.369983 1.258031 1.040857 0.646181 0.579363 0.768517 1.079437 1.123582 0.916411 0.560843 0.373341 0.314417 0.254881 0.203450 0.194854 0.320676 0.416067 0.541417 0.441098 0.394096 0.370557 0.460903 0.474539 0.509767 0.535811 0.592915 0.650709 0.476839 0.393726 -0.250034 -0.325221 0.089438 0.570461 1.103002 0.991652 0.981139 0.832602 0.783531 0.708107 0.702528 0.664761 0.682745 0.607445 0.179959 0.182890 0.131316 0.054580 0.408299 0.886435 1.329112 1.700962 1.980524 2.298242 2.019287 2.029712 1.674338 1.611939 1.653366 1.041648 1.517112 2.071414 2.080494 1.977617 1.249321 1.187552 1.633906 2.284343 2.342590 1.794236 1.574363 1.191293 0.597074 0.363986 0.285424 0.442026 0.649451 0.797227 0.757036 0.586267 0.489568 0.478391 0.582883 0.588845 0.688729 0.810699 0.895960...[truncated_32640_elements]
Source_1,Batch_9,Frame_8,Layer_0,output_cov/Sigmoid:0,3,4 34 60 ,RAW_DATA:0.000005 0.000008 0.000007 0.000005 0.000004 0.000004 0.000003 0.000003 0.000003 0.000003 0.000002 0.000002 0.000001 0.000001 0.000001 0.000001 0.000001 0.000002 0.000002 0.000005 0.000005 0.000007 0.000007 0.000006 0.000004 0.000005 0.000006 0.000018 0.000026 0.000036 0.000020 0.000027 0.000015 0.000010 0.000004 0.000018 0.000017 0.000009 0.000016 0.000012 0.000018 0.000015 0.000005 0.000003 0.000003 0.000003 0.000004 0.000004 0.000003 0.000004 0.000004 0.000005 0.000005 0.000005 0.000005 0.000003 0.000004 0.000008 0.000024 0.000024 0.000003 0.000010 0.000016 0.000011 0.000007 0.000007 0.000008 0.000005 0.000003 0.000002 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000004 0.000006 0.000009 0.000006 0.000007 0.000009 0.000005 0.000008 0.000002 0.000019 0.000019 0.000013 0.000016 0.000008 0.000010 0.000003 0.000006 0.000001 0.000005 0.000007 0.000009...[truncated_8160_elements]
Source_1,Batch_9,Frame_8,Layer_1,output_bbox/BiasAdd:0,3,16 34 60 ,RAW_DATA:0.614021 0.394050 0.691631 0.796956 0.815977 0.794627 0.507296 0.584407 0.592330 0.634178 0.826976 1.094100 1.242958 1.245227 1.128529 0.914385 0.810465 0.860736 0.737706 0.522314 0.535049 0.561866 0.524560 0.469095 0.398206 -0.300238 -0.354646 -0.030586 0.067979 0.143373 -0.080139 0.256735 0.435251 0.441537 0.589188 0.715625 0.719776 0.917226 1.215881 1.708598 1.807908 1.134350 0.557004 0.784443 0.859612 0.747443 0.622243 0.621345 0.621002 0.776467 0.581761 0.499735 0.525747 0.538845 0.528508 0.575089 0.622115 0.350730 0.320649 0.189112 0.355373 0.293649 0.745616 1.064580 1.139893 1.144024 1.173271 1.152748 1.206939 1.246397 1.336841 1.601185 1.799864 1.952044 1.756519 1.708690 1.319011 0.901737 0.578521 0.425754 0.195898 0.158954 0.393083 0.503968 0.893681 0.059099 0.257348 -0.044885 -0.225793 0.188770 -0.021978 0.262044 0.350362 0.350240 0.334852 0.563604 0.767698 0.844900 1.126933 1.404226...[truncated_32640_elements]
Source_0,Batch_10,Frame_8,Layer_0,output_cov/Sigmoid:0,3,4 34 60 ,RAW_DATA:0.000005 0.000003 0.000003 0.000002 0.000002 0.000001 0.000003 0.000002 0.000002 0.000002 0.000001 0.000001 0.000001 0.000000 0.000001 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000001 0.000001 0.000001 0.000002 0.000003 0.000012 0.000027 0.000009 0.000004 0.000002 0.000001 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000003 0.000008 0.000019 0.000006 0.000002 0.000001 0.000001 0.000000 0.000001 0.000001 0.000000 0.000000 0.000000 0.000001 0.000004 0.000007 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000001 0.000007 0.000008 0.000005 0.000002 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001...[truncated_8160_elements]
Source_0,Batch_10,Frame_8,Layer_1,output_bbox/BiasAdd:0,3,16 34 60 ,RAW_DATA:0.396964 0.398316 0.898680 1.308385 1.583377 1.485432 1.504951 1.188540 0.785446 0.256243 0.247411 0.326636 0.315855 0.748063 1.173391 1.169226 1.018757 0.601219 0.744654 0.883072 1.103060 1.105145 0.935207 0.556815 0.378431 0.301875 0.255537 0.225589 0.203228 0.262071 0.396605 0.554755 0.468350 0.427345 0.379994 0.467466 0.461136 0.504358 0.527559 0.582425 0.675657 0.686709 0.672746 0.693751 0.555787 0.516884 0.596038 0.898543 0.577794 0.753416 0.862341 0.812032 0.756958 0.733858 0.686942 0.697708 0.616716 0.202551 0.187245 0.122736 0.066488 0.417748 0.897086 1.341381 1.733703 2.041925 1.989570 1.555276 1.292985 0.870504 1.265890 1.197844 0.857780 1.695890 2.405253 1.993547 1.809050 0.994823 1.111796 1.683329 2.370198 2.297420 1.765701 1.540342 1.161473 0.550280 0.360225 0.298600 0.463442 0.623264 0.836786 0.825883 0.672278 0.517507 0.489076 0.597403 0.598462 0.651094 0.743794 0.851607...[truncated_32640_elements]
Source_1,Batch_10,Frame_9,Layer_0,output_cov/Sigmoid:0,3,4 34 60 ,RAW_DATA:0.000005 0.000008 0.000007 0.000005 0.000004 0.000004 0.000003 0.000003 0.000003 0.000003 0.000002 0.000002 0.000001 0.000001 0.000001 0.000001 0.000001 0.000002 0.000002 0.000005 0.000005 0.000007 0.000006 0.000006 0.000003 0.000004 0.000005 0.000014 0.000021 0.000032 0.000018 0.000022 0.000013 0.000009 0.000004 0.000016 0.000014 0.000008 0.000014 0.000013 0.000018 0.000015 0.000005 0.000003 0.000003 0.000003 0.000004 0.000004 0.000003 0.000004 0.000004 0.000005 0.000005 0.000005 0.000005 0.000003 0.000004 0.000008 0.000024 0.000024 0.000003 0.000010 0.000016 0.000011 0.000007 0.000007 0.000008 0.000005 0.000003 0.000002 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000004 0.000006 0.000010 0.000007 0.000007 0.000008 0.000004 0.000005 0.000002 0.000016 0.000014 0.000012 0.000014 0.000007 0.000010 0.000003 0.000006 0.000001 0.000004 0.000007 0.000009...[truncated_8160_elements]
Source_1,Batch_10,Frame_9,Layer_1,output_bbox/BiasAdd:0,3,16 34 60 ,RAW_DATA:0.614021 0.394050 0.691631 0.796956 0.815977 0.794627 0.507301 0.584337 0.592121 0.634711 0.835352 1.104939 1.250702 1.237813 1.101166 0.922494 0.818104 0.871033 0.739027 0.541329 0.538500 0.508341 0.381267 0.372200 0.315602 -0.248262 -0.303845 -0.010939 0.018687 0.136144 -0.073483 0.275900 0.450427 0.465399 0.609394 0.757914 0.769094 0.922759 1.202887 1.685615 1.820580 1.145685 0.566465 0.804909 0.884027 0.774576 0.624929 0.621512 0.619620 0.768178 0.580014 0.499695 0.525750 0.538875 0.528517 0.575098 0.622116 0.350730 0.320649 0.189112 0.355373 0.293649 0.745616 1.064580 1.139893 1.144026 1.173378 1.153039 1.209300 1.249178 1.340157 1.603137 1.795667 1.941939 1.733673 1.682184 1.308055 0.893929 0.561797 0.408060 0.186221 0.083826 0.372346 0.474965 0.890449 0.087159 0.283508 -0.037769 -0.218537 0.193853 0.046396 0.229267 0.380997 0.359479 0.358598 0.600159 0.785247 0.849714 1.117222 1.408408...[truncated_32640_elements]
Source_0,Batch_11,Frame_9,Layer_0,output_cov/Sigmoid:0,3,4 34 60 ,RAW_DATA:0.000005 0.000003 0.000003 0.000002 0.000002 0.000001 0.000003 0.000003 0.000003 0.000002 0.000001 0.000001 0.000000 0.000000 0.000001 0.000000 0.000001 0.000001 0.000001 0.000002 0.000001 0.000001 0.000000 0.000001 0.000001 0.000001 0.000002 0.000003 0.000011 0.000027 0.000009 0.000004 0.000002 0.000001 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000002 0.000008 0.000006 0.000006 0.000003 0.000001 0.000001 0.000000 0.000001 0.000001 0.000000 0.000000 0.000000 0.000001 0.000004 0.000007 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000001 0.000001 0.000000 0.000001 0.000001 0.000001 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000001 0.000006 0.000008 0.000005 0.000002 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001...[truncated_8160_elements]
Source_0,Batch_11,Frame_9,Layer_1,output_bbox/BiasAdd:0,3,16 34 60 ,RAW_DATA:0.394309 0.398087 0.898835 1.275703 1.593766 1.589681 1.688380 1.006655 0.573141 0.154694 0.251093 0.517765 0.460272 0.350999 0.689504 1.154126 1.050452 0.593051 0.709602 0.888930 1.104052 1.147398 0.961190 0.550153 0.373101 0.307754 0.273903 0.224915 0.205199 0.264201 0.395312 0.554712 0.468341 0.425268 0.379429 0.468099 0.465513 0.487995 0.525847 0.580937 0.689043 0.697900 0.699802 0.652153 0.633374 1.311809 1.116450 1.223882 0.813424 0.875048 0.862506 0.821907 0.803277 0.710267 0.688909 0.688533 0.620163 0.200424 0.187997 0.124761 0.068734 0.418759 0.896833 1.339744 1.724587 2.052177 2.053812 1.633800 1.264556 0.964762 1.173965 1.420707 1.171966 1.952858 2.376009 2.276665 1.769227 0.948405 1.176345 1.625550 2.327765 2.266831 1.758705 1.496128 1.096228 0.547434 0.362849 0.294285 0.466419 0.629659 0.847517 0.832639 0.671160 0.514698 0.486941 0.595949 0.597478 0.601086 0.700647 0.828140...[truncated_32640_elements]
Source_1,Batch_11,Frame_10,Layer_0,output_cov/Sigmoid:0,3,4 34 60 ,RAW_DATA:0.000005 0.000008 0.000007 0.000005 0.000004 0.000004 0.000003 0.000003 0.000003 0.000003 0.000002 0.000002 0.000001 0.000001 0.000001 0.000001 0.000001 0.000002 0.000002 0.000006 0.000006 0.000009 0.000007 0.000007 0.000004 0.000005 0.000006 0.000015 0.000023 0.000033 0.000019 0.000023 0.000013 0.000010 0.000004 0.000016 0.000015 0.000008 0.000014 0.000013 0.000018 0.000016 0.000005 0.000003 0.000003 0.000003 0.000004 0.000004 0.000003 0.000004 0.000004 0.000005 0.000005 0.000005 0.000005 0.000003 0.000004 0.000008 0.000024 0.000024 0.000003 0.000010 0.000016 0.000011 0.000007 0.000007 0.000008 0.000005 0.000003 0.000002 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000004 0.000007 0.000012 0.000007 0.000008 0.000010 0.000005 0.000007 0.000002 0.000016 0.000016 0.000014 0.000016 0.000008 0.000011 0.000003 0.000006 0.000001 0.000004 0.000007 0.000009...[truncated_8160_elements]
Source_1,Batch_11,Frame_10,Layer_1,output_bbox/BiasAdd:0,3,16 34 60 ,RAW_DATA:0.614021 0.394050 0.691631 0.796956 0.815976 0.794628 0.507301 0.584390 0.592478 0.634725 0.833021 1.100805 1.241459 1.231519 1.100367 0.913061 0.803794 0.864748 0.737525 0.537787 0.542069 0.507558 0.439272 0.395401 0.302832 -0.222643 -0.285272 -0.007613 0.038287 0.136608 -0.074257 0.267999 0.439525 0.461573 0.621160 0.774475 0.815559 0.942219 1.224647 1.705087 1.816891 1.137308 0.562343 0.798156 0.882599 0.772775 0.621350 0.620362 0.621422 0.772313 0.581046 0.500311 0.525916 0.538906 0.528520 0.575103 0.622116 0.350730 0.320649 0.189112 0.355373 0.293649 0.745616 1.064580 1.139893 1.144027 1.173390 1.153257 1.209651 1.249395 1.340894 1.603952 1.796991 1.946790 1.733612 1.679802 1.302963 0.891644 0.568018 0.399167 0.168684 0.091618 0.374993 0.506642 0.911385 0.198535 0.285733 -0.014718 -0.217476 0.189058 0.034898 0.221433 0.378055 0.348209 0.363727 0.600616 0.790417 0.850760 1.120189 1.405138...[truncated_32640_elements]
Source_0,Batch_12,Frame_10,Layer_0,output_cov/Sigmoid:0,3,4 34 60 ,RAW_DATA:0.000005 0.000004 0.000003 0.000003 0.000004 0.000003 0.000005 0.000004 0.000002 0.000002 0.000001 0.000001 0.000000 0.000001 0.000001 0.000000 0.000001 0.000001 0.000001 0.000002 0.000001 0.000001 0.000000 0.000001 0.000001 0.000001 0.000002 0.000003 0.000011 0.000026 0.000009 0.000004 0.000002 0.000001 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000012 0.000014 0.000009 0.000003 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000004 0.000007 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000001 0.000001 0.000000 0.000001 0.000001 0.000001 0.000001 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000001 0.000006 0.000008 0.000005 0.000002 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001...[truncated_8160_elements]
Source_0,Batch_12,Frame_10,Layer_1,output_bbox/BiasAdd:0,3,16 34 60 ,RAW_DATA:0.356189 0.386953 0.887205 1.279637 1.587224 1.549033 1.336247 0.732377 0.330519 0.140962 0.212376 0.380144 0.436751 0.430988 0.784382 1.419103 1.250094 0.804580 0.846332 0.930439 1.098361 1.124925 0.970602 0.532396 0.373558 0.304735 0.269397 0.224180 0.205008 0.263294 0.389819 0.549128 0.467096 0.424139 0.378253 0.461198 0.454453 0.467241 0.515486 0.582016 0.674193 0.699906 0.702874 0.663618 0.652071 0.742698 0.843276 0.982588 1.039701 0.890933 0.845071 0.835528 0.825600 0.760411 0.751648 0.697377 0.631122 0.191828 0.180873 0.122307 0.086363 0.411522 0.885303 1.348197 1.730328 2.048373 1.988864 1.602726 1.244434 0.984360 1.666705 1.684965 1.318109 2.217638 2.545466 2.773623 2.257037 1.414366 1.366463 1.682900 2.492474 2.232830 1.966356 1.514099 1.184640 0.566635 0.360203 0.300855 0.465906 0.618774 0.832068 0.816106 0.650005 0.493731 0.472421 0.580192 0.581269 0.566505 0.711958 0.874422...[truncated_32640_elements]
Source_1,Batch_12,Frame_11,Layer_0,output_cov/Sigmoid:0,3,4 34 60 ,RAW_DATA:0.000005 0.000008 0.000007 0.000005 0.000004 0.000004 0.000003 0.000003 0.000003 0.000003 0.000002 0.000002 0.000001 0.000001 0.000001 0.000001 0.000001 0.000002 0.000002 0.000005 0.000006 0.000009 0.000009 0.000007 0.000005 0.000006 0.000007 0.000020 0.000024 0.000038 0.000023 0.000024 0.000014 0.000010 0.000004 0.000016 0.000015 0.000008 0.000015 0.000013 0.000017 0.000015 0.000005 0.000003 0.000003 0.000003 0.000004 0.000004 0.000003 0.000004 0.000004 0.000005 0.000005 0.000005 0.000005 0.000003 0.000004 0.000008 0.000024 0.000024 0.000003 0.000010 0.000016 0.000011 0.000007 0.000007 0.000008 0.000005 0.000003 0.000002 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000004 0.000007 0.000013 0.000009 0.000008 0.000012 0.000006 0.000009 0.000003 0.000022 0.000027 0.000022 0.000019 0.000008 0.000011 0.000003 0.000006 0.000001 0.000004 0.000007 0.000008...[truncated_8160_elements]
